model,K,n_seeds,MAP_avg_mean,MAP_avg_std,MAP_avg_best_seed,MAP_avg_worst_seed,MAP_avg_best_val,MAP_avg_worst_val,NRE_ph_mean,NRE_ph_std,NRE_ph_best_seed,NRE_ph_worst_seed,NRE_ph_best_val,NRE_ph_worst_val,NRE_ps_mean,NRE_ps_std,NRE_ps_best_seed,NRE_ps_worst_seed,NRE_ps_best_val,NRE_ps_worst_val,Topic_Coherence_mean,Topic_Coherence_std,Topic_Coherence_best_seed,Topic_Coherence_worst_seed,Topic_Coherence_best_val,Topic_Coherence_worst_val,herb2sym_MAP_mean,herb2sym_MAP_std,herb2sym_MAP_best_seed,herb2sym_MAP_worst_seed,herb2sym_MAP_best_val,herb2sym_MAP_worst_val,herb2sym_NDCG@10_mean,herb2sym_NDCG@10_std,herb2sym_NDCG@10_best_seed,herb2sym_NDCG@10_worst_seed,herb2sym_NDCG@10_best_val,herb2sym_NDCG@10_worst_val,herb2sym_NDCG@5_mean,herb2sym_NDCG@5_std,herb2sym_NDCG@5_best_seed,herb2sym_NDCG@5_worst_seed,herb2sym_NDCG@5_best_val,herb2sym_NDCG@5_worst_val,herb2sym_P@10_mean,herb2sym_P@10_std,herb2sym_P@10_best_seed,herb2sym_P@10_worst_seed,herb2sym_P@10_best_val,herb2sym_P@10_worst_val,herb2sym_P@5_mean,herb2sym_P@5_std,herb2sym_P@5_best_seed,herb2sym_P@5_worst_seed,herb2sym_P@5_best_val,herb2sym_P@5_worst_val,herb2sym_R@10_mean,herb2sym_R@10_std,herb2sym_R@10_best_seed,herb2sym_R@10_worst_seed,herb2sym_R@10_best_val,herb2sym_R@10_worst_val,herb2sym_R@5_mean,herb2sym_R@5_std,herb2sym_R@5_best_seed,herb2sym_R@5_worst_seed,herb2sym_R@5_best_val,herb2sym_R@5_worst_val,herb_NDCG@10_mean,herb_NDCG@10_std,herb_NDCG@10_best_seed,herb_NDCG@10_worst_seed,herb_NDCG@10_best_val,herb_NDCG@10_worst_val,herb_Precision@10_mean,herb_Precision@10_std,herb_Precision@10_best_seed,herb_Precision@10_worst_seed,herb_Precision@10_best_val,herb_Precision@10_worst_val,herb_Recall@10_mean,herb_Recall@10_std,herb_Recall@10_best_seed,herb_Recall@10_worst_seed,herb_Recall@10_best_val,herb_Recall@10_worst_val,herb_pred_PPL_mean,herb_pred_PPL_std,herb_pred_PPL_best_seed,herb_pred_PPL_worst_seed,herb_pred_PPL_best_val,herb_pred_PPL_worst_val,herb_pred_PPL_em_mean,herb_pred_PPL_em_std,herb_pred_PPL_em_best_seed,herb_pred_PPL_em_worst_seed,herb_pred_PPL_em_best_val,herb_pred_PPL_em_worst_val,herb_pred_PPL_prob_mean,herb_pred_PPL_prob_std,herb_pred_PPL_prob_best_seed,herb_pred_PPL_prob_worst_seed,herb_pred_PPL_prob_best_val,herb_pred_PPL_prob_worst_val,sym2herb_MAP_mean,sym2herb_MAP_std,sym2herb_MAP_best_seed,sym2herb_MAP_worst_seed,sym2herb_MAP_best_val,sym2herb_MAP_worst_val,sym2herb_NDCG@10_mean,sym2herb_NDCG@10_std,sym2herb_NDCG@10_best_seed,sym2herb_NDCG@10_worst_seed,sym2herb_NDCG@10_best_val,sym2herb_NDCG@10_worst_val,sym2herb_NDCG@5_mean,sym2herb_NDCG@5_std,sym2herb_NDCG@5_best_seed,sym2herb_NDCG@5_worst_seed,sym2herb_NDCG@5_best_val,sym2herb_NDCG@5_worst_val,sym2herb_P@10_mean,sym2herb_P@10_std,sym2herb_P@10_best_seed,sym2herb_P@10_worst_seed,sym2herb_P@10_best_val,sym2herb_P@10_worst_val,sym2herb_P@5_mean,sym2herb_P@5_std,sym2herb_P@5_best_seed,sym2herb_P@5_worst_seed,sym2herb_P@5_best_val,sym2herb_P@5_worst_val,sym2herb_R@10_mean,sym2herb_R@10_std,sym2herb_R@10_best_seed,sym2herb_R@10_worst_seed,sym2herb_R@10_best_val,sym2herb_R@10_worst_val,sym2herb_R@5_mean,sym2herb_R@5_std,sym2herb_R@5_best_seed,sym2herb_R@5_worst_seed,sym2herb_R@5_best_val,sym2herb_R@5_worst_val,sym_NDCG@10_mean,sym_NDCG@10_std,sym_NDCG@10_best_seed,sym_NDCG@10_worst_seed,sym_NDCG@10_best_val,sym_NDCG@10_worst_val,sym_Precision@10_mean,sym_Precision@10_std,sym_Precision@10_best_seed,sym_Precision@10_worst_seed,sym_Precision@10_best_val,sym_Precision@10_worst_val,sym_Recall@10_mean,sym_Recall@10_std,sym_Recall@10_best_seed,sym_Recall@10_worst_seed,sym_Recall@10_best_val,sym_Recall@10_worst_val,sym_pred_PPL_mean,sym_pred_PPL_std,sym_pred_PPL_best_seed,sym_pred_PPL_worst_seed,sym_pred_PPL_best_val,sym_pred_PPL_worst_val,sym_pred_PPL_em_mean,sym_pred_PPL_em_std,sym_pred_PPL_em_best_seed,sym_pred_PPL_em_worst_seed,sym_pred_PPL_em_best_val,sym_pred_PPL_em_worst_val,sym_pred_PPL_prob_mean,sym_pred_PPL_prob_std,sym_pred_PPL_prob_best_seed,sym_pred_PPL_prob_worst_seed,sym_pred_PPL_prob_best_val,sym_pred_PPL_prob_worst_val
active_graph_h__graph_s,30,5,0.256385,0.003044,46,44,0.260103,0.252405,0.928104,0.000458,42,46,0.927626,0.928880,0.669456,0.003264,45,44,0.665586,0.673982,0.662349,0.013337,43,46,0.683644,0.644411,0.273790,0.006065,46,45,0.280410,0.263959,0.300099,0.006837,46,45,0.306661,0.288761,0.266509,0.007123,43,45,0.274619,0.257230,0.064138,0.001053,42,45,0.065560,0.062448,0.096775,0.002056,43,44,0.099467,0.093776,0.434919,0.008148,43,45,0.443446,0.419662,0.338200,0.008863,43,44,0.352666,0.328618,0.275745,0.001993,42,45,0.277631,0.272773,0.188506,0.002097,43,44,0.191138,0.185685,0.290062,0.002691,46,44,0.293502,0.285882,149.594778,2.899132,42,46,147.448171,155.020775,142.019369,0.987529,43,46,140.214906,143.174693,150.590759,1.348858,43,46,148.282060,152.480471,0.238979,0.002388,45,44,0.242446,0.235053,0.203634,0.002613,46,44,0.207292,0.200159,0.173321,0.002678,46,44,0.178100,0.170794,0.191571,0.001664,46,44,0.193035,0.188500,0.240296,0.001497,46,43,0.242561,0.238293,0.293636,0.002938,46,44,0.297720,0.290002,0.186966,0.003549,46,44,0.193651,0.183943,0.307340,0.006176,43,45,0.313472,0.298423,0.062353,0.001179,42,44,0.064138,0.061352,0.421838,0.007941,43,45,0.432945,0.411432,1649.193089,435.298699,42,45,1008.902044,2110.141089,55.055280,1.287386,46,44,53.462407,57.411238,119.541657,11.175926,44,46,105.913539,133.906006
active_graph_h__graph_s,35,5,0.256215,0.005324,43,44,0.264625,0.249974,0.923488,0.000639,42,44,0.922765,0.924442,0.644715,0.009775,46,42,0.634108,0.662502,0.700936,0.032020,43,42,0.750821,0.668364,0.270107,0.008331,43,45,0.281741,0.260620,0.294588,0.010773,43,44,0.308111,0.281220,0.262246,0.008725,46,45,0.273081,0.252235,0.062276,0.002499,43,44,0.065531,0.058832,0.094843,0.002921,46,44,0.099644,0.091761,0.425732,0.018293,43,44,0.447976,0.400623,0.332903,0.012420,46,44,0.353063,0.320083,0.275628,0.010301,46,42,0.284404,0.256599,0.188637,0.005691,43,42,0.193598,0.178601,0.292419,0.008850,46,42,0.301506,0.277109,147.346075,3.962049,43,42,141.355941,153.290492,138.466809,1.887311,43,46,134.878986,139.998636,146.645775,1.996752,43,46,143.016577,148.733873,0.242323,0.004470,43,42,0.247510,0.235571,0.207245,0.004562,43,42,0.212670,0.200450,0.176150,0.004420,46,42,0.180923,0.168634,0.193717,0.003686,43,44,0.199467,0.189656,0.241873,0.004424,46,42,0.245525,0.234499,0.297711,0.006433,43,42,0.307021,0.290186,0.189064,0.004261,46,42,0.194528,0.182189,0.302323,0.006800,46,45,0.310986,0.292838,0.061304,0.001004,46,45,0.063159,0.060107,0.418537,0.009228,46,45,0.436727,0.411356,1928.253503,367.835503,46,42,1435.222466,2431.574857,53.202613,1.005072,46,44,52.384532,55.145346,106.135629,4.344743,46,42,100.818184,113.403525
active_graph_h__graph_s,40,5,0.259700,0.002333,43,44,0.262512,0.256362,0.920637,0.001199,42,46,0.918850,0.922559,0.615882,0.004638,46,44,0.610909,0.624581,0.682378,0.024803,43,44,0.725665,0.651523,0.271034,0.002668,43,42,0.275081,0.267226,0.298830,0.002855,45,46,0.302001,0.294021,0.262442,0.003750,43,42,0.266757,0.257806,0.064671,0.002133,45,46,0.067131,0.060907,0.095827,0.002032,45,42,0.099052,0.092887,0.440780,0.011262,45,46,0.454390,0.420764,0.335652,0.005716,46,42,0.340970,0.326621,0.284469,0.004558,46,44,0.289437,0.276075,0.194197,0.003607,46,44,0.196562,0.187107,0.301968,0.005926,46,44,0.310139,0.291625,144.021230,2.678327,43,46,140.443307,148.095864,136.118718,1.665092,43,46,133.935850,138.570228,144.160082,1.928246,43,46,141.858446,147.386328,0.248366,0.002599,45,44,0.250781,0.243486,0.213908,0.002402,46,44,0.216786,0.209982,0.182402,0.002384,46,44,0.185838,0.178515,0.198044,0.002169,43,44,0.199881,0.193865,0.247338,0.002601,45,44,0.249733,0.242501,0.304900,0.003318,46,44,0.307980,0.299379,0.194643,0.002421,46,44,0.197716,0.190824,0.303650,0.002481,45,42,0.306654,0.300553,0.062430,0.001202,45,43,0.064493,0.060996,0.426358,0.005745,45,43,0.436396,0.418697,1924.230884,528.064723,42,43,1058.947932,2452.373549,52.650879,1.019006,43,44,51.885854,54.662532,100.760772,3.984308,42,44,95.233598,106.264162
active_graph_h,5,5,0.203262,0.004014,43,44,0.208459,0.197390,0.968086,0.000399,45,46,0.967537,0.968625,0.877710,0.003001,43,44,0.875395,0.883500,0.799429,0.025834,45,42,0.833204,0.777121,0.246618,0.005941,43,44,0.254694,0.236634,0.255401,0.006081,43,44,0.262173,0.245074,0.224022,0.005674,43,44,0.231206,0.214561,0.055857,0.001018,45,44,0.057054,0.054031,0.082691,0.001564,45,44,0.084351,0.079905,0.372560,0.008084,45,44,0.385396,0.360747,0.281753,0.006505,45,44,0.291223,0.272448,0.175565,0.002198,43,44,0.178500,0.172532,0.130368,0.002106,42,44,0.133136,0.128334,0.198560,0.003294,42,45,0.201726,0.193338,192.189928,2.648487,43,46,189.277036,196.749108,164.067141,2.797756,43,46,160.564329,168.135134,197.934348,2.654371,45,46,195.025050,202.613287,0.159907,0.002836,45,46,0.163228,0.155400,0.133200,0.002214,45,46,0.136699,0.130192,0.110807,0.002475,45,44,0.114531,0.108070,0.131375,0.002163,43,46,0.133402,0.128364,0.158269,0.003599,45,44,0.161529,0.152756,0.199425,0.001824,42,44,0.201189,0.196665,0.122051,0.002157,45,44,0.123991,0.118093,0.275529,0.006083,43,44,0.283594,0.265352,0.057012,0.000642,46,44,0.057795,0.056017,0.378878,0.006720,45,44,0.386239,0.368852,467.417246,27.141385,46,42,446.001075,519.628885,74.907360,1.506512,43,44,73.704076,77.859365,158.638524,5.209727,43,44,154.437665,168.794162
active_graph_h,10,5,0.199362,0.019450,43,44,0.237766,0.186102,0.958552,0.003831,43,46,0.950945,0.961148,0.846780,0.013202,43,44,0.820908,0.856712,0.602802,0.044133,45,42,0.644691,0.522652,0.231909,0.014693,43,44,0.260829,0.220714,0.246090,0.014639,43,44,0.275204,0.236421,0.220017,0.013902,43,44,0.247768,0.211582,0.052816,0.002034,43,44,0.056846,0.051334,0.080877,0.003537,43,45,0.087789,0.077890,0.356982,0.014270,43,42,0.385387,0.347394,0.281273,0.013509,43,45,0.307960,0.271769,0.177221,0.030438,43,46,0.237636,0.156441,0.132709,0.016665,43,46,0.165619,0.121014,0.202712,0.024215,43,44,0.250576,0.185885,206.845868,16.993417,43,46,174.690447,224.345802,160.828510,3.543529,43,46,155.034346,165.061613,196.325308,14.744449,43,46,167.794567,209.903179,0.166816,0.024239,43,46,0.214703,0.150630,0.137215,0.019704,43,44,0.176085,0.124120,0.110288,0.020414,43,44,0.150605,0.096977,0.141043,0.017631,43,44,0.175697,0.128631,0.167172,0.031044,43,46,0.228334,0.145762,0.216551,0.024667,43,44,0.265194,0.198897,0.127822,0.022575,43,44,0.172452,0.111813,0.257060,0.016234,43,44,0.289486,0.247441,0.052282,0.002476,43,45,0.057084,0.049911,0.350168,0.015945,43,45,0.380997,0.337002,4193.783782,378.532701,43,42,3605.787645,4726.693269,64.788425,1.538890,43,44,63.068790,67.603752,515.993414,84.789255,43,42,348.452320,575.251010
active_graph_h,15,5,0.219322,0.014044,44,45,0.237585,0.200091,0.949256,0.004613,42,45,0.941646,0.954468,0.794980,0.012718,44,43,0.776525,0.807958,0.740733,0.030021,45,42,0.764295,0.681797,0.251527,0.015868,44,43,0.271668,0.236136,0.267917,0.014874,44,43,0.287308,0.252566,0.241412,0.013707,44,43,0.259652,0.227558,0.056360,0.003168,42,43,0.060136,0.052430,0.087564,0.005003,44,43,0.093954,0.081091,0.380540,0.019439,44,43,0.408789,0.356126,0.304160,0.016964,44,43,0.328304,0.282756,0.197168,0.024616,44,45,0.241941,0.169328,0.141962,0.015238,44,42,0.169295,0.126526,0.217720,0.021056,44,42,0.256472,0.198062,191.360859,17.246578,44,45,162.823368,215.729488,155.368026,2.647931,44,46,152.702799,159.893750,183.270017,9.099624,43,45,175.098469,198.783037,0.187118,0.016423,44,45,0.203502,0.159154,0.155617,0.012786,44,45,0.172659,0.135378,0.126604,0.012605,44,45,0.140468,0.104749,0.154244,0.012032,44,45,0.170184,0.138471,0.179787,0.015888,44,45,0.197036,0.154001,0.236073,0.016457,44,45,0.259109,0.215024,0.138740,0.011125,44,45,0.151221,0.120351,0.276232,0.018962,42,43,0.299670,0.259444,0.055145,0.004040,42,43,0.060581,0.051423,0.369059,0.024416,44,45,0.398715,0.343452,7654.840979,4728.654547,42,43,1814.487539,13634.039511,60.970883,1.400352,42,44,59.957097,63.746613,381.205133,235.168665,44,43,121.518417,750.455096
active_graph_h,20,5,0.227038,0.018267,42,44,0.244994,0.200903,0.946037,0.006348,42,44,0.938136,0.952788,0.748727,0.019475,46,44,0.726223,0.773674,0.690846,0.038144,46,42,0.754231,0.656546,0.261286,0.018082,46,44,0.282269,0.235287,0.279131,0.018184,46,44,0.303472,0.253492,0.250367,0.016298,46,44,0.270165,0.227296,0.058601,0.003571,46,44,0.064019,0.053646,0.090646,0.005717,46,44,0.097925,0.082691,0.396759,0.026189,46,44,0.438132,0.363295,0.312979,0.020677,46,44,0.340967,0.285968,0.203151,0.019534,46,44,0.234311,0.179167,0.147392,0.011506,46,44,0.169354,0.136337,0.227923,0.016889,46,44,0.259593,0.210077,185.490190,12.552747,46,44,165.721174,200.645865,151.291780,3.014022,45,44,147.723672,156.311749,180.351564,9.974132,42,44,166.848351,193.134478,0.192790,0.019327,42,44,0.216864,0.166520,0.162258,0.014179,42,44,0.177063,0.142740,0.132486,0.014801,42,44,0.150733,0.112863,0.158844,0.010806,46,44,0.172673,0.142709,0.185098,0.018611,42,44,0.209959,0.158743,0.244759,0.016694,46,44,0.266094,0.219727,0.144196,0.016291,42,44,0.165155,0.121803,0.284855,0.021271,46,44,0.307737,0.257693,0.056787,0.003886,46,44,0.060344,0.051956,0.380863,0.027817,46,43,0.414140,0.346080,11601.435357,7395.044546,42,43,4651.126514,21156.177401,59.165920,1.540507,45,44,57.944172,62.189403,249.366492,155.313678,46,43,105.330647,450.522684
active_graph_h,25,5,0.230967,0.017159,45,42,0.249365,0.206096,0.941852,0.004681,45,42,0.934690,0.948401,0.713425,0.021831,46,42,0.690508,0.743050,0.651872,0.014352,46,44,0.670096,0.639933,0.260142,0.019660,46,43,0.285320,0.232147,0.281125,0.019641,46,43,0.309287,0.253782,0.250524,0.019420,46,43,0.276915,0.222281,0.059905,0.003595,46,43,0.065679,0.055127,0.090978,0.007119,46,43,0.101363,0.080142,0.405177,0.028086,46,43,0.448508,0.370616,0.315462,0.026812,46,43,0.352727,0.278088,0.223581,0.023645,46,42,0.248394,0.184059,0.159093,0.012130,46,42,0.171932,0.140990,0.246478,0.019519,46,42,0.267618,0.216784,174.186514,14.944238,44,42,159.486725,197.894572,149.293663,3.238795,45,42,144.356669,154.437712,174.114283,9.769312,45,42,160.182394,190.638114,0.201791,0.019352,45,42,0.229929,0.169512,0.171951,0.016778,45,42,0.193050,0.143418,0.141058,0.016198,45,42,0.163953,0.114103,0.168346,0.011459,45,42,0.181298,0.148074,0.198269,0.019386,45,42,0.226852,0.165797,0.258926,0.019229,45,42,0.280355,0.225918,0.154452,0.016148,45,42,0.177994,0.127664,0.283435,0.023802,46,43,0.311130,0.250210,0.056722,0.004298,46,43,0.061559,0.050978,0.381429,0.032209,46,43,0.419195,0.339655,25613.308145,15927.327307,46,43,12029.434718,45294.180070,57.391261,1.413746,45,44,56.200880,60.022699,241.318627,155.396025,46,42,101.263785,436.463299
active_graph_h,30,5,0.230889,0.020782,42,44,0.256522,0.201068,0.939046,0.006417,42,44,0.928715,0.946794,0.680493,0.022742,45,44,0.656314,0.711837,0.623814,0.041767,45,43,0.674040,0.557520,0.257359,0.018748,42,44,0.279297,0.231203,0.281646,0.018020,42,44,0.301707,0.255009,0.249910,0.017424,42,44,0.269491,0.224606,0.060089,0.003227,43,44,0.063426,0.055572,0.090231,0.005428,42,44,0.096384,0.082454,0.408398,0.022381,43,44,0.433370,0.375192,0.314907,0.020419,42,44,0.333279,0.285344,0.234804,0.031337,42,44,0.272188,0.187131,0.165365,0.017781,42,44,0.186752,0.140486,0.253775,0.026765,42,44,0.286379,0.215759,171.042904,18.674575,42,46,152.100828,195.722477,148.534095,4.106080,45,46,144.813411,153.971325,171.230758,11.111101,42,44,156.332592,186.350746,0.204418,0.023052,42,44,0.233747,0.170934,0.174871,0.017350,42,44,0.194826,0.148656,0.144223,0.017331,42,44,0.165704,0.118622,0.171517,0.015048,42,44,0.188886,0.147629,0.204422,0.026745,42,44,0.237522,0.164790,0.262567,0.021299,42,44,0.285566,0.228591,0.157741,0.020070,42,44,0.182794,0.127575,0.276408,0.022675,42,44,0.306145,0.247569,0.054475,0.004312,42,46,0.060907,0.049555,0.370247,0.029112,42,44,0.410348,0.336954,100783.166556,61530.120535,42,46,30607.467907,205061.995488,56.217707,1.657926,46,44,54.790052,59.454346,252.399474,156.740352,45,46,121.467580,477.520144
active_graph_h,35,5,0.227384,0.016762,46,44,0.250198,0.206343,0.939027,0.002628,46,42,0.935047,0.941566,0.655000,0.024590,46,44,0.631957,0.688212,0.713263,0.025908,46,42,0.754517,0.674686,0.257509,0.021183,46,44,0.282168,0.229006,0.285598,0.020395,46,44,0.308529,0.258559,0.252229,0.019786,46,44,0.273933,0.224931,0.061784,0.003389,42,44,0.065975,0.057647,0.092555,0.006426,42,44,0.100296,0.084173,0.421685,0.024219,46,44,0.449846,0.391254,0.322819,0.022443,46,44,0.347085,0.291411,0.221713,0.022860,46,43,0.250576,0.191891,0.160142,0.013885,45,43,0.175726,0.143806,0.248387,0.022334,46,43,0.273200,0.221527,169.306549,13.445493,45,44,156.489125,186.409402,145.340595,2.686813,45,44,142.020269,150.109818,171.674618,5.240590,45,44,165.333454,178.545883,0.197260,0.014314,46,43,0.218228,0.182118,0.172032,0.013795,46,43,0.191595,0.157424,0.139049,0.012891,46,43,0.159277,0.125887,0.169733,0.010876,46,44,0.183669,0.156906,0.193930,0.016178,46,44,0.219798,0.176052,0.260392,0.017621,46,44,0.284418,0.240876,0.149988,0.013739,46,44,0.173052,0.135631,0.273840,0.023881,46,44,0.303693,0.244617,0.053835,0.004031,46,43,0.058803,0.048903,0.367097,0.029149,46,43,0.406281,0.330951,152090.112288,73663.807538,46,44,60335.143310,253870.886400,54.778327,1.117607,46,44,53.434974,56.830671,236.971100,155.816540,42,43,105.906879,430.855410
active_graph_h,40,5,0.225340,0.017710,43,44,0.247467,0.201596,0.934280,0.006067,45,46,0.925309,0.940515,0.640465,0.022645,42,44,0.612160,0.663217,0.659205,0.041026,43,46,0.722556,0.597794,0.249189,0.021562,42,44,0.280565,0.227021,0.277034,0.023562,42,45,0.309776,0.252013,0.242281,0.021043,42,44,0.272054,0.220494,0.059674,0.005108,42,45,0.066983,0.052430,0.087599,0.007106,42,45,0.098933,0.079727,0.410050,0.036074,42,45,0.454447,0.360370,0.307060,0.027121,42,45,0.342888,0.275378,0.221371,0.023216,43,44,0.247902,0.190849,0.160249,0.015137,43,44,0.178275,0.140249,0.249557,0.022358,43,44,0.275591,0.219926,173.222206,17.102277,43,46,152.581830,195.446792,144.489854,4.311845,43,46,138.237855,149.810079,169.548519,10.166125,43,46,155.964947,182.395166,0.201490,0.021256,43,44,0.225925,0.176170,0.175022,0.016144,43,44,0.195840,0.153871,0.143487,0.016632,43,44,0.164342,0.122213,0.171648,0.012549,43,44,0.187878,0.153853,0.200059,0.022568,43,44,0.228097,0.171429,0.263448,0.018240,43,44,0.287217,0.236777,0.155285,0.017417,43,44,0.175969,0.132291,0.262253,0.022376,42,44,0.297128,0.236732,0.051245,0.003865,42,44,0.058269,0.047421,0.350926,0.027255,42,44,0.395570,0.320833,221553.028386,62963.441630,42,44,107255.649105,290620.169873,54.380012,1.408559,45,44,53.150498,57.054056,296.705380,130.002477,42,45,106.194988,414.053037
recon_only_ph_ps_nonneg,5,5,0.234291,0.005061,45,44,0.240722,0.226667,0.953457,0.000794,45,46,0.952184,0.954523,0.877762,0.003010,43,44,0.875424,0.883568,0.602546,0.006662,42,45,0.615570,0.597057,0.245732,0.006430,43,44,0.253731,0.235023,0.254130,0.006653,45,44,0.261974,0.243279,0.221538,0.006136,43,44,0.228766,0.211754,0.055643,0.001131,45,44,0.057261,0.053734,0.080842,0.001723,45,44,0.083225,0.077949,0.370786,0.009188,45,44,0.386899,0.358700,0.276706,0.006635,45,44,0.286878,0.267683,0.274029,0.004853,45,44,0.281295,0.267850,0.178471,0.003325,45,44,0.181417,0.174274,0.269188,0.003398,45,46,0.274363,0.265079,169.753443,3.829590,43,46,165.081698,176.174265,163.926423,2.801888,43,46,160.402327,167.989670,176.698260,3.784119,43,46,172.678516,182.982498,0.222851,0.004583,45,46,0.230678,0.218160,0.173807,0.003452,45,44,0.179849,0.169831,0.151956,0.002747,45,44,0.156602,0.148232,0.174784,0.003738,45,46,0.179698,0.170391,0.234547,0.004728,45,46,0.241316,0.229046,0.258867,0.005267,45,46,0.267682,0.253686,0.176582,0.002920,45,44,0.181679,0.173129,0.277645,0.007365,43,44,0.285024,0.264777,0.057499,0.000877,43,44,0.058032,0.055750,0.381225,0.007844,45,44,0.389235,0.366817,364.580032,13.173366,45,42,347.231077,386.848980,75.928451,1.635450,43,44,74.568592,79.147221,141.480076,4.958468,43,44,137.886027,151.228323
recon_only_ph_ps_nonneg,10,5,0.248887,0.004437,45,44,0.254926,0.242115,0.942996,0.000756,45,46,0.941827,0.944170,0.815661,0.003450,45,44,0.811177,0.821765,0.577322,0.016594,45,46,0.594841,0.549658,0.267863,0.005759,43,44,0.274731,0.258294,0.277398,0.005425,43,44,0.283781,0.268359,0.253456,0.005905,43,44,0.260360,0.243054,0.056852,0.000784,43,44,0.057676,0.055453,0.091144,0.001916,42,44,0.093065,0.087611,0.392491,0.004712,45,44,0.397612,0.385228,0.321628,0.005971,43,44,0.328041,0.310579,0.282308,0.004760,45,44,0.290231,0.276256,0.186603,0.003399,45,44,0.191761,0.182158,0.281564,0.003928,45,44,0.288234,0.276916,157.697023,2.553682,43,46,154.928355,161.720749,156.436064,2.140974,43,46,153.476090,159.580938,166.413674,2.988815,43,46,162.759714,171.083177,0.229911,0.004192,45,44,0.237415,0.225937,0.179791,0.003514,45,44,0.186337,0.175695,0.155696,0.002890,45,44,0.160752,0.152214,0.179579,0.003652,45,44,0.185981,0.174926,0.239431,0.004754,45,44,0.246829,0.233966,0.269293,0.005330,45,44,0.278872,0.263153,0.181022,0.003055,45,44,0.186471,0.177519,0.304164,0.003990,43,44,0.308840,0.297581,0.060599,0.000761,42,45,0.061322,0.059395,0.410676,0.005171,46,45,0.420137,0.405423,910.908454,20.634645,46,44,888.740576,945.214023,66.886722,1.250318,46,44,65.956503,69.322319,114.641543,3.733973,46,44,110.321687,121.141302
recon_only_ph_ps_nonneg,15,5,0.256901,0.004348,45,44,0.262527,0.249849,0.933903,0.000867,45,46,0.932466,0.934768,0.770454,0.004113,45,44,0.764405,0.776219,0.707607,0.015848,45,43,0.733362,0.686872,0.277114,0.005908,43,44,0.283861,0.267339,0.290365,0.005420,45,44,0.295293,0.280956,0.266373,0.006245,43,44,0.272504,0.255821,0.058862,0.000785,46,44,0.059632,0.057410,0.094961,0.001791,46,44,0.096680,0.091701,0.405681,0.005255,46,44,0.411263,0.396934,0.336148,0.007660,46,44,0.344690,0.323831,0.290549,0.004525,45,44,0.297792,0.285662,0.190759,0.002554,45,44,0.194813,0.188085,0.289931,0.003817,45,44,0.296718,0.286323,157.276668,3.766333,45,46,153.633532,164.508068,152.532224,2.069696,43,46,149.558461,155.492455,160.194611,2.414941,43,46,156.762295,163.686416,0.236689,0.003495,45,44,0.242930,0.232358,0.188526,0.002765,45,44,0.193145,0.184788,0.161623,0.002379,45,44,0.165751,0.158962,0.186971,0.002387,45,44,0.190249,0.183106,0.243545,0.003786,45,44,0.249140,0.239241,0.280155,0.003823,45,44,0.286480,0.274748,0.185741,0.002696,45,44,0.190301,0.182662,0.312653,0.004029,43,44,0.318907,0.306516,0.061844,0.000393,42,46,0.062330,0.061381,0.420873,0.004334,43,42,0.426775,0.415524,1974.112535,182.230303,44,46,1763.817484,2292.821736,63.596045,1.276409,46,44,62.591609,66.062461,105.868227,2.210910,45,44,102.534742,108.933040
recon_only_ph_ps_nonneg,20,5,0.257021,0.003442,45,44,0.261190,0.250887,0.929104,0.000636,45,46,0.928022,0.929653,0.728418,0.004511,45,44,0.721762,0.733495,0.691490,0.008718,44,43,0.707341,0.683042,0.274006,0.004110,43,44,0.278054,0.266273,0.292309,0.004422,46,44,0.296390,0.284009,0.264522,0.005003,43,44,0.269062,0.254973,0.060788,0.000932,46,44,0.061678,0.058980,0.095068,0.002029,42,44,0.096858,0.091227,0.414934,0.006074,46,44,0.423495,0.405074,0.333946,0.007826,43,44,0.340635,0.319810,0.297727,0.004012,45,44,0.301837,0.290069,0.195187,0.002409,45,44,0.197362,0.190605,0.298516,0.003460,46,44,0.301561,0.291973,155.297576,2.499555,43,46,150.829245,158.265206,150.160800,1.779961,43,46,147.323451,152.451035,157.482030,2.179411,43,46,154.406380,160.625009,0.240036,0.003653,45,44,0.246419,0.235501,0.191375,0.002640,45,44,0.196097,0.188104,0.163158,0.002366,45,44,0.166907,0.159681,0.189804,0.002439,45,44,0.194013,0.186574,0.245287,0.004139,45,44,0.251571,0.239775,0.285239,0.003912,45,44,0.292019,0.280906,0.187713,0.002987,45,44,0.192230,0.183174,0.303326,0.004142,46,44,0.308283,0.296490,0.060124,0.000776,46,44,0.061025,0.059069,0.409369,0.007723,46,45,0.422892,0.401231,4637.848805,298.441257,42,45,4177.979880,5118.131053,62.081116,1.168984,46,44,60.938814,64.291197,96.256625,2.387194,46,44,92.721329,99.888484
